"","stationId","stationName","latitude","longitude","totalHires","manHires","womanHires"
"348","3379","E 103 St & Lexington Ave",40.7903051,-73.94755757,1790,1267,414
"349","3346","Berkeley Pl & 7 Ave",40.6751468387098,-73.9752320945263,1782,965,675
"350","502","Henry St & Grand St",40.714215,-73.981346,1761,1062,659
"351","3453","Devoe St & Lorimer St",40.7133522622288,-73.9491033554077,1757,1055,660
"352","343","Clinton Ave & Flushing Ave",40.69794,-73.96986848,1746,1008,640
"353","3301","Columbus Ave & W 95 St",40.7919557,-73.968087,1744,1237,454
"354","282","Kent Ave & S 11 St",40.7076449441757,-73.9684152603149,1741,1108,496
"355","464","E 56 St & 3 Ave",40.75935,-73.9676,1723,1491,207
"356","3139","E 72 St & Park Ave",40.7711828754066,-73.9640942215919,1708,1232,400
"357","3518","Lenox Ave & W 126 St",40.808442,-73.9452087,1688,1126,433
"358","3125","45 Rd & 11 St",40.74708586,-73.94977234,1687,1294,360
"359","3305","E 91 St & 2 Ave",40.7811222993417,-73.9496558904648,1678,1098,528
"360","3109","Banker St & Meserole Ave",40.72606,-73.95621,1677,1080,482
"361","3458","W 55 St & 6 Ave",40.763093872708,-73.9783501625061,1677,1393,268
"362","3113","Greenpoint Ave & Manhattan Ave",40.73026,-73.95394,1670,1141,468
"363","3296","E 93 St & 2 Ave",40.7824541752799,-73.9489196240902,1657,1036,551
"364","3168","Central Park West & W 85 St",40.78472675,-73.96961715,1644,1001,465
"365","3408","Congress St & Clinton St",40.6881529,-73.99520919,1638,1085,482
"366","3787","Dock 72 Way & Market St",40.69985,-73.97141,1631,1024,560
"367","3283","W 89 St & Columbus Ave",40.7882213,-73.97041561,1630,1027,535
"368","3118","McGuinness Blvd & Eagle St",40.73555,-73.95284,1624,1167,398
"369","342","Columbia St & Rivington St",40.71739973,-73.98016555,1624,1100,483
"370","399","Lafayette Ave & St James Pl",40.68851534,-73.9647628,1622,1274,314
"371","295","Pike St & E Broadway",40.71406667,-73.99293911,1621,1087,459
"372","3701","Cliff St & Fulton St",40.708317943664,-74.0050408244133,1618,1309,279
"373","341","Stanton St & Mangin St",40.71782143,-73.97628939,1617,1015,546
"374","340","Madison St & Clinton St",40.71269042,-73.98776323,1616,888,591
"375","261","Johnson St & Gold St",40.69474881,-73.98362464,1614,1182,381
"376","349","Rivington St & Ridge St",40.71850211,-73.98329859,1599,1031,481
"377","3809","W 55 St & 6 Ave",40.7632,-73.97846,1597,1321,213
"378","2022","E 60 St & York Ave",40.759107,-73.959223,1595,1083,459
"379","3108","Nassau Ave & Russell St",40.72557,-73.94434,1572,1116,367
"380","471","Grand St & Havemeyer St",40.71286844,-73.95698119,1565,837,655
"381","3151","E 81 St & York Ave",40.7728384,-73.94989233,1559,1093,438
"382","3398","Smith St & 9 St",40.6746957,-73.99785768,1558,941,513
"383","3692","5 St & Market St",40.6999974843885,-73.9744012802839,1546,1258,253
"384","3131","E 68 St & 3 Ave",40.7671284034954,-73.9622461795807,1542,1162,343
"385","3170","W 84 St & Columbus Ave",40.78499979,-73.97283406,1542,1039,414
"386","3423","West Drive & Prospect Park West",40.6610633719006,-73.9794525504112,1542,762,638
"387","3135","E 75 St & 3 Ave",40.77112927,-73.95772297,1539,914,584
"388","419","Carlton Ave & Park Ave",40.69580705,-73.97355569,1538,1095,387
"389","3293","W 92 St & Broadway",40.7921,-73.9739,1524,1009,463
"390","298","3 Ave & Schermerhorn St",40.68683208,-73.9796772,1522,1059,389
"391","3249","Verona Pl & Fulton St",40.6803560840434,-73.9476791024208,1520,910,558
"392","3161","W 76 St & Columbus Ave",40.7801839724239,-73.9772853255272,1517,962,518
"393","406","Hicks St & Montague St",40.69512845,-73.99595065,1504,882,526
"394","3699","W 50 St & 9 Ave",40.7636046779586,-73.9891795814037,1500,1206,250
"395","247","Perry St & Bleecker St",40.73535,-74.00483,1496,1066,372
"396","3356","Amsterdam Ave & W 66 St",40.7746671,-73.98470567,1488,1043,402
"397","82","St James Pl & Pearl St",40.71117416,-74.00016545,1479,844,505
"398","3294","E 91 St & Park Ave",40.7835016,-73.955327,1477,1052,372
"399","2009","Catherine St & Monroe St",40.71117444,-73.99682619,1455,943,449
"400","414","Pearl St & Anchorage Pl",40.70281858,-73.98765762,1452,1040,337
"401","3116","Huron St & Franklin St",40.73266,-73.95826,1450,959,432
"402","3441","10 Hudson Yards",40.752957,-74.00264,1443,1181,203
"403","3171","Amsterdam Ave & W 82 St",40.78524672,-73.97667321,1439,1020,310
"404","3146","E 81 St & 3 Ave",40.77573034,-73.9567526,1425,820,539
"405","3359","E 68 St & Madison Ave",40.7691572,-73.96703464,1419,972,404
"406","3351","E 102 St & 1 Ave",40.7869946,-73.94164802,1416,837,488
"407","3124","46 Ave & 5 St",40.74731,-73.95451,1415,1047,322
"408","3231","E 67 St & Park Ave",40.7678008014813,-73.9659208059311,1413,1040,346
"409","3723","Cadman Plaza E & Johnson St",40.695317277669,-73.9901572465897,1386,910,374
"410","3419","Douglass St & 4 Ave",40.6792788,-73.98154004,1384,881,455
"411","331","Pike St & Monroe St",40.71173107,-73.99193043,1375,843,474
"412","3504","E 123 St & Lexington Ave",40.8029263,-73.9379,1373,916,333
"413","3576","Park Pl & Vanderbilt Ave",40.6767,-73.969024,1366,794,514
"414","3166","Riverside Dr & W 72 St",40.7805779901033,-73.9856243133545,1355,953,349
"415","3080","S 4 St & Rodney St",40.70934,-73.95608,1354,726,584
"416","3637","Fulton St & Waverly Ave",40.6832386546034,-73.9659959077835,1350,923,384
"417","3115","India St & Manhattan Ave",40.73232194,-73.9550858,1348,884,436
"418","3349","Grand Army Plaza & Plaza St West",40.6729679,-73.97087984,1334,614,645
"419","3085","Roebling St & N 4 St",40.71469,-73.95739,1326,712,536
"420","157","Henry St & Atlantic Ave",40.69089272,-73.99612349,1320,924,344
"421","3502","Lexington Ave & E 111 St",40.7954121,-73.9441232,1320,787,497
"422","3312","1 Ave & E 94 St",40.7817212,-73.94594,1317,850,417
"423","3534","Frederick Douglass Blvd & W 117 St",40.805159,-73.954692,1313,913,298
"424","3539","W 116 St & Amsterdam Ave",40.8067581,-73.9607082,1313,841,418
"425","3384","Smith St & 3 St",40.6787242,-73.99599099,1306,776,443
"426","144","Nassau St & Navy St",40.69839895,-73.98068914,1303,993,258
"427","3304","6 Ave & 9 St",40.668127,-73.98377641,1288,720,490
"428","3082","Hope St & Union Ave",40.71167351,-73.95141312,1282,705,520
"429","3148","E 84 St & 1 Ave",40.77565541,-73.95068615,1282,875,369
"430","3290","E 89 St & York Ave",40.7779453,-73.946041,1281,846,338
"431","3338","2 Ave & E 99 St",40.7862586,-73.94552579,1281,828,405
"432","3364","Carroll St & 5 Ave",40.6751622,-73.9814832,1267,774,421
"433","3693","N 11 St & Kent Ave",40.7224818863822,-73.9592193067074,1265,710,419
"434","3062","Myrtle Ave & Marcy Ave",40.69539817,-73.94954908,1264,736,478
"435","3540","Morningside Ave & W 123 St",40.81,-73.9551508,1253,693,275
"436","3145","E 84 St & Park Ave",40.77862688,-73.95772073,1251,901,291
"437","3102","Driggs Ave & Lorimer St",40.72179134,-73.9504154,1237,734,429
"438","3368","5 Ave & 3 St",40.6728155,-73.98352355,1237,819,369
"439","3558","Bergen St & Vanderbilt Ave",40.6794388,-73.9680438,1234,672,516
"440","3553","Frederick Douglass Blvd & W 112 St",40.801694,-73.957145,1232,802,382
"441","344","Monroe St & Bedford Ave",40.6851443,-73.95380904,1230,864,293
"442","3100","Nassau Ave & Newell St",40.7248125644002,-73.947526216507,1226,792,381
"443","3478","2 Ave & 36 St - Citi Bike HQ at Industry City",40.6570886666848,-74.0087020397186,1213,840,337
"444","266","Avenue D & E 8 St",40.72368361,-73.97574813,1212,754,382
"445","3160","Central Park West & W 76 St",40.77896784,-73.97374737,1205,587,496
"446","3286","E 89 St & 3 Ave",40.7806284,-73.9521667,1200,766,372
"447","3547","Broadway & Moylan Pl",40.8143256,-73.9590255,1198,749,363
"448","3162","W 78 St & Broadway",40.78339981,-73.98093133,1187,781,363
"449","3415","Prospect Pl & 6 Ave",40.6793307,-73.97519523,1183,676,460
"450","3496","1 Ave & E 110 St",40.7923272,-73.9383,1181,781,313
"451","291","Madison St & Montgomery St",40.713126,-73.984844,1179,697,401
"452","3425","2 Ave & E 104 St",40.7892105,-73.94370784,1176,731,379
"453","3533","St. Nicholas Ave & W 126 St",40.8114323,-73.9518776,1175,842,247
"454","3411","Bond St & Bergen St",40.6849668,-73.98620772,1166,747,366
"455","3284","E 88 St & Park Ave",40.78141070019,-73.9559590816498,1162,934,172
"456","339","Avenue D & E 12 St",40.72580614,-73.97422494,1147,784,322
"457","3387","E 106 St & Madison Ave",40.7934337,-73.94945003,1139,661,428
"458","393","E 5 St & Avenue C",40.72299208,-73.97995466,1135,764,328
"459","3790","Henry St & Middagh St",40.7003,-73.99158,1134,783,297
"460","3610","Vernon Blvd & 30 Rd",40.770845,-73.934171,1133,850,245
"461","3542","Amsterdam Ave & W 119 St",40.8086249,-73.9596214,1128,704,381
"462","3292","5 Ave & E 93 St",40.7857851,-73.957481,1127,576,448
"463","3123","31 St & Thomson Ave",40.74469738,-73.93540375,1126,854,213
"464","3373","3 St & 3 Ave",40.6750705,-73.98775226,1125,883,210
"465","3611","Vernon Blvd & 47 Rd",40.7449067,-73.9534573,1124,670,362
"466","3497","Pleasant Ave & E 116 St",40.7949879,-73.9333349,1122,765,280
"467","3354","3 St & Prospect Park West",40.668132,-73.97363831,1119,645,411
"468","498","Broadway & W 32 St",40.74854862,-73.98808416,1113,899,186
"469","3074","Montrose Ave & Bushwick Ave",40.70767788,-73.94016171,1108,697,251
"470","3536","W 116 St & Broadway",40.8082,-73.9641,1105,556,479
"471","3221","47 Ave & 31 St",40.743,-73.93561,1104,806,259
"472","3350","W 100 St & Broadway",40.7973721,-73.97041192,1101,725,319
"473","3369","E 82 St & East End Ave",40.7724607,-73.9468208,1097,697,372
"474","3377","Carroll St & Bond St",40.6786115,-73.99037292,1096,657,394
"475","3177","W 84 St & Broadway",40.7867947,-73.977112,1093,615,349
"476","3403","4 Ave & 9 St",40.6705135,-73.98876585,1089,626,413
"477","416","Cumberland St & Lafayette Ave",40.68753406,-73.97265183,1086,689,371
"478","3671","E 81 St & 2 Ave",40.7747794489573,-73.9542746543884,1080,745,279
"479","3494","E 115 St & Lexington Ave",40.797911,-73.9423,1078,589,430
"480","3452","Bayard St & Leonard St",40.7191557169604,-73.9488539099693,1074,760,254
"481","421","Clermont Ave & Park Ave",40.69573398,-73.97129668,1068,681,340
"482","354","Emerson Pl & Myrtle Ave",40.69363137,-73.96223558,1064,713,299
"483","353","S Portland Ave & Hanson Pl",40.68539567,-73.97431458,1061,688,314
"484","3728","Pierrepont St & Monroe Pl",40.6953569332022,-73.9934402704239,1054,729,283
"485","396","Lefferts Pl & Franklin Ave",40.680342423,-73.9557689392,1045,673,304
"486","3288","E 88 St & 1 Ave",40.778301,-73.9488134,1043,604,388
"487","278","Concord St & Bridge St",40.69766564,-73.98476437,1039,692,283
"488","3067","Broadway & Whipple St",40.7016657,-73.9437303,1033,606,338
"489","3365","3 St & 7 Ave",40.6703837,-73.97839676,1030,699,307
"490","3630","Frederick Douglass Blvd & W 115 St",40.8038654,-73.9559308,1030,678,228
"491","3538","W 110 St & Amsterdam Ave",40.802692,-73.96295,1025,649,321
"492","3673","Dean St & Franklin Ave",40.6775920693738,-73.955637216568,1024,697,271
"493","3509","Lenox Ave & W 115 St",40.8011939,-73.9500739,1021,598,363
"494","3042","Fulton St & Utica Ave",40.6794268,-73.9298911,1016,477,425
"495","356","Bialystoker Pl & Delancey St",40.71622644,-73.98261206,1013,741,235
"496","258","DeKalb Ave & Vanderbilt Ave",40.68940747,-73.96885458,1012,606,372
"497","3128","21 St & 43 Ave",40.75052534,-73.94594845,1010,890,105
"498","3285","W 87 St & Amsterdam Ave",40.78839,-73.9747,1007,632,333
"499","3066","Tompkins Ave & Hopkins St",40.69957608,-73.94708417,1006,647,298
"500","3127","9 St & 44 Rd",40.74966,-73.9521,1000,583,376
"501","3169","Riverside Dr & W 82 St",40.78720869,-73.98128127,1000,664,289
"502","3173","Riverside Blvd & W 67 St",40.777507027548,-73.9888858795166,996,610,303
"503","3226","W 82 St & Central Park West",40.78275,-73.97137,996,634,301
"504","3799","6 Ave & W 34 St",40.74964,-73.98805,996,669,273
"505","3430","Richardson St & N Henry St",40.7190789117956,-73.9422369003296,992,628,334
"506","3466","W 45 St & 6 Ave -",40.7566872060318,-73.9825773239136,991,862,112
"507","3298","Warren St & Court St",40.686371,-73.99383324,990,572,380
"508","3081","Graham Ave & Grand St",40.711863,-73.944024,989,661,276
"509","3172","W 74 St & Columbus Ave",40.7785669,-73.97754961,987,600,359
"510","3069","Lorimer St & Broadway",40.70411791,-73.94818595,985,642,240
"511","3362","Madison Ave & E 82 St",40.7781314,-73.96069399,979,622,288
"512","244","Willoughby Ave & Hall St",40.69196035,-73.96536851,977,630,306
"513","3417","Baltic St & 5 Ave",40.6795766,-73.97854971,969,595,345
"514","3179","Park Ave & Marcus Garvey Blvd",40.698617,-73.941342,952,562,352
"515","3361","Carroll St & 6 Ave",40.6740886,-73.9787282,952,509,391
"516","245","Myrtle Ave & St Edwards St",40.69327018,-73.97703874,935,633,263
"517","3323","W 106 St & Central Park West",40.7981856,-73.9605909006,933,579,270
"518","3623","W 120 St & Claremont Ave",40.8109494,-73.9634,932,623,282
"519","3328","W 100 St & Manhattan Ave",40.795,-73.9645,931,533,343
"520","3400","E 110 St & Madison Ave",40.7961535,-73.94782145,925,515,328
"521","3537","Carlton Ave & Dean St",40.6809741,-73.9710097,919,582,302
"522","3117","Franklin St & Dupont St",40.73564,-73.95866,916,560,297
"523","332","Cherry St",40.71219906,-73.97948148,912,613,230
"524","3297","6 St & 7 Ave",40.6686627,-73.97988067,905,495,354
"525","3355","E 66 St & Madison Ave",40.7680088930595,-73.9684528112411,898,666,191
"526","3383","Cathedral Pkwy & Broadway",40.804213,-73.96699104,883,620,216
"527","3422","Columbia St & Degraw St",40.6859296,-74.00242364,883,465,382
"528","3424","E 106 St & Lexington Ave",40.791976,-73.945993,882,531,284
"529","3094","Graham Ave & Withers St",40.7169811,-73.94485918,877,497,288
"530","3306","10 St & 7 Ave",40.6662078,-73.98199886,875,599,257
"531","3150","E 85 St & York Ave",40.77536905,-73.94803392,870,586,254
"532","366","Clinton Ave & Myrtle Ave",40.693261,-73.968896,870,616,218
"533","3056","Kosciuszko St & Nostrand Ave",40.69072549,-73.95133465,869,621,213
"534","3076","Scholes St & Manhattan Ave",40.70870368,-73.9448625,866,522,293
"535","3505","Lexington Ave & E 127 St",40.805726,-73.936322,865,493,326
"536","3315","Henry St & Degraw St",40.6847514,-73.99917254,861,487,353
"537","3243","E 58 St & 1 Ave (NE Corner)",40.7589238637769,-73.9622622728348,859,601,231
"538","270","Adelphi St & Myrtle Ave",40.69308257,-73.97178913,857,575,262
"539","3307","West End Ave & W 94 St",40.7941654,-73.974124,857,573,252
"540","3516","31 St & Astoria Blvd",40.7699176,-73.9184057,851,682,140
"541","3552","W 113 St & Broadway",40.805973,-73.964928,850,470,335
"542","3529","Lenox Ave & W 130 St",40.8107922,-73.9430681,840,527,244
"543","408","Market St & Cherry St",40.71076228,-73.99400398,840,600,163
"544","3407","Union St & Nevins St",40.6790979972168,-73.9876547455788,836,513,291
"545","3375","3 Ave & E 72 St",40.7699426,-73.96060712,833,602,217
"546","3319","14 St & 5 Ave",40.666287,-73.98895053,827,416,289
"547","3299","E 98 St & Park Ave",40.78813,-73.95206,826,498,275
"548","3320","Central Park West & W 100 St",40.7940666081855,-73.9628684520721,817,492,224
"549","3390","E 109 St & 3 Ave",40.79329668,-73.9432083,814,590,185
"550","3608","5 St & 51 Ave",40.7423737,-73.9566,811,627,159
"551","3399","7 St & 3 Ave",40.6726029815013,-73.9898300170898,810,446,342
"552","3581","Underhill Ave & Lincoln Pl",40.6740123,-73.9671457,810,427,349
"553","3541","Amsterdam Ave & W 125 St",40.813358,-73.956461,805,481,239
"554","3071","Boerum St & Broadway",40.70538077,-73.94976519,801,493,215
"555","3804","Front St & Jay St",40.70246,-73.98684,796,616,124
"556","3309","E 97 St & 3 Ave",40.7859201,-73.94860294,791,469,306
"557","3152","3 Ave & E 71 St",40.76873687,-73.96119945,790,568,201
"558","3618","27 St & Hunter St",40.7485,-73.941275,786,475,280
"559","3562","Classon Ave & St Marks Ave",40.6765198,-73.9596082,777,488,259
"560","3329","Degraw St & Smith St",40.6829151,-73.99318208,775,387,337
"561","3606","49 Ave & 21 St",40.74252,-73.948852,774,598,72
"562","3583","Eastern Pkwy & Washington Ave",40.6716493,-73.9631145,770,384,354
"563","3106","Driggs Ave & N Henry St",40.72325,-73.94308,764,386,318
"564","3561","37 Ave & 35 St",40.7531106,-73.9279917,763,655,84
"565","3300","Prospect Park West & 8 St",40.6651468153379,-73.9763760566711,753,464,236
"566","275","Washington Ave & Greene Ave",40.68650065,-73.96563307,751,489,234
"567","3381","3 St & Hoyt St",40.6777287,-73.99364123,750,492,226
"568","3500","E 115 St & Madison Ave",40.7989445,-73.944846,747,306,421
"569","3077","Stagg St & Union Ave",40.70877084,-73.95095259,744,420,255
"570","3105","N 15 St & Wythe Ave",40.724055,-73.955736,733,451,242
"571","3510","Adam Clayton Powell Blvd & W 123 St",40.8078316,-73.949373,733,420,273
"572","3065","Union Ave & Wallabout St",40.70029511,-73.95032283,731,446,258
"573","3676","Van Brunt St & Van Dyke St",40.6758329439129,-74.0147262811661,730,456,194
"574","3812","University Pl & E 14 St",40.73481,-73.99209,728,488,212
"575","3647","48 Ave & 30 Pl",40.7412830935599,-73.9372587203979,724,497,206
"576","3410","Dean St & Hoyt St",40.6864442,-73.98759104,723,452,240
"577","3560","28 St & 38 Ave",40.754876,-73.934326,722,399,270
"578","3493","E 118 St & 3 Ave",40.799139,-73.9389152,721,531,163
"579","3389","Carroll St & Columbia St",40.6830456,-74.00348559,718,354,331
"580","3347","Van Brunt St & Wolcott St",40.6773429,-74.01275056,717,421,267
"581","3745","36 Ave & 31 St",40.7565127298495,-73.9295748621225,716,555,118
"582","3041","Kingston Ave & Herkimer St",40.67890679,-73.94142771,713,345,295
"583","3726","Center Blvd & 51 Ave",40.7433660802702,-73.95960688591,709,404,230
"584","3556","24 St & 41 Ave",40.7527085,-73.9397405,700,577,80
"585","3499","2 Ave & E 122 St",40.8006721,-73.9349,699,480,160
"586","3599","Franklin Ave & Empire Blvd",40.66314,-73.9605695,699,460,180
"587","3321","Clinton St & Union St",40.6831164,-73.99785267,696,422,252
"588","3771","McKibbin St & Bogart St",40.70624,-73.93387,692,511,138
"589","3308","Kane St & Clinton St",40.6861758,-73.99645295,686,324,331
"590","3675","3 Ave & E 95 St",40.7845967988489,-73.9496853947639,683,441,215
"591","3303","Butler St & Court St",40.6849894,-73.99440329,682,335,320
"592","3370","E 78 St & 2 Ave",40.7727966,-73.95577801,680,467,192
"593","3289","W 90 St & Amsterdam Ave",40.7901794809508,-73.9728891849518,673,493,154
"594","3357","W 106 St & Amsterdam Ave",40.8008363,-73.9664492472,665,493,153
"595","3434","W 88 St & West End Ave",40.7902541733042,-73.9771834015846,662,360,270
"596","3571","Bedford Ave & Bergen St",40.676368,-73.952918,657,401,191
"597","3714","Division Av & Hooper St",40.7068420310133,-73.9544353965357,655,408,166
"598","3501","E 118 St & Madison Ave",40.8014866,-73.9442507,649,453,135
"599","3689","W 104 St & Amsterdam Ave",40.799041392883,-73.9664947986603,649,426,169
"600","3654","31 St & Northern Blvd",40.7518695142187,-73.933492898941,648,448,157
"601","3762","3 Ave & Carroll St",40.67703,-73.9865,647,413,215
"602","3344","Pioneer St & Van Brunt St",40.679043,-74.011169,643,368,216
"603","3629","Adam Clayton Powell Blvd & W 126 St",40.8094953477795,-73.9477649331093,643,396,195
"604","3557","40 Ave & 9 St",40.75742,-73.945133,638,481,129
"605","420","Clermont Ave & Lafayette Ave",40.68764484,-73.96968902,635,445,168
"606","400","Pitt St & Stanton St",40.71926081,-73.98178024,633,354,263
"607","3339","Berkeley Pl & 6 Ave",40.6765304,-73.97846879,632,297,314
"608","3412","Pacific St & Nevins St",40.6853761,-73.98302136,631,413,207
"609","3055","Greene Ave & Nostrand Ave",40.6883337,-73.950916,629,430,171
"610","3366","West End Ave & W 107 St",40.8021174,-73.9681805305,629,470,135
"611","3397","Court St & Nelson St",40.6763947,-73.99869893,629,348,247
"612","3544","Underhill Ave & Pacific St",40.6804836,-73.9646795,627,415,179
"613","3388","President St & Henry St",40.6828003,-73.99990419,624,455,160
"614","3157","East End Ave & E 86 St",40.77518615,-73.94446054,623,414,162
"615","3763","Wyckoff Av & Jefferson St",40.70717,-73.92371,617,344,209
"616","262","Washington Park",40.6917823,-73.9737299,616,402,180
"617","3348","Coffey St & Conover St",40.677236,-74.015665,606,283,289
"618","3049","Cambridge Pl & Gates Ave",40.68488,-73.96304,603,386,196
"619","3341","Central Park West & W 102 St",40.795346,-73.96186,589,453,90
"620","3495","E 114 St & 1 Ave",40.7945663,-73.9362541,588,383,165
"621","372","Franklin Ave & Myrtle Ave",40.694546087246,-73.9580136537552,588,447,88
"622","3053","Marcy Ave & Lafayette Ave",40.6900815,-73.947915,583,375,162
"623","3570","35 Ave & 37 St",40.7557327,-73.9236611,581,372,180
"624","3331","Riverside Dr & W 104 St",40.8013434,-73.9711457439,579,399,146
"625","3386","1 Pl & Clinton St",40.6809591,-73.99905709,577,367,197
"626","3616","Steinway St & 28 Ave",40.7656251,-73.9136695,568,362,180
"627","3413","Wyckoff St & 3 Ave",40.6827549,-73.98258555,566,296,229
"628","3310","14 St & 7 Ave",40.663779,-73.98396846,565,349,178
"629","3358","Garfield Pl & 8 Ave",40.6711978,-73.97484126,565,275,250
"630","3649","W 129 St & Convent Ave",40.8143944379158,-73.9532473683357,557,392,133
"631","3088","Union Ave & Jackson St",40.7160751,-73.952029,555,333,201
"632","3404","7 St & 5 Ave",40.6704922,-73.98541675,552,356,160
"633","3311","Columbia St & Kane St",40.68763155,-74.0016256,549,317,207
"634","3549","Grand Ave & Bergen St",40.678045,-73.962408,549,345,173
"635","3498","Pleasant Ave & E 120 St",40.7974772,-73.9311847,548,310,190
"636","3178","Riverside Dr & W 78 St",40.78414472,-73.98362492,546,325,163
"637","3454","Leonard St & Maujer St",40.7103685423523,-73.9470595121384,545,276,239
"638","3083","Bushwick Ave & Powers St",40.71247661,-73.94100005,543,319,191
"639","120","Lexington Ave & Classon Ave",40.68676793,-73.95928168,538,312,183
"640","3437","Riverside Dr & W 91 St",40.7931348098666,-73.9770036935806,529,322,161
"641","3332","Degraw St & Hoyt St",40.681990442707,-73.9907902479172,528,285,167
"642","3317","10 St & 5 Ave",40.6686273,-73.98700053,527,319,186
"643","3597","43 St & Broadway",40.7577284,-73.9166368,522,373,118
"644","3095","Graham Ave & Herbert St",40.71929301,-73.94500379,520,393,93
"645","3531","Frederick Douglass Blvd & W 129 St",40.8125511,-73.9492286,515,368,103
"646","3535","Mt Morris Park W & W 120 St",40.804038,-73.945925,514,375,121
"647","3075","Division Ave & Marcy Ave",40.70708701,-73.95796783,513,383,123
"648","3580","St Johns Pl & Washington Ave",40.6737236,-73.9631611,511,359,125
"649","3704","47 Ave & Skillman Ave",40.7437524099784,-73.941764831543,506,280,216
"650","3343","W 107 St & Columbus Ave",40.7997568,-73.9621128676,499,341,94
"651","3391","E 106 St & 1 Ave",40.7892529,-73.93956237,499,301,175
"652","436","Hancock St & Bedford Ave",40.68216564,-73.95399026,498,351,77
"653","3569","Franklin Ave & St Marks Ave",40.6758324,-73.9561677,496,306,160
"654","3592","Crescent St & Broadway",40.7633589,-73.9286471,495,363,102
"655","3490","E 116 St & 2 Ave",40.796879,-73.937261,490,300,138
"656","3520","Adam Clayton Powell Blvd & W 118 St",40.804372,-73.951475,490,341,117
"657","3620","11 St & 43 Ave",40.7519071,-73.9479119,489,322,157
"658","289","Monroe St & Classon Ave",40.6845683,-73.95881081,486,361,104
"659","3324","3 Ave & 14 St",40.6685455,-73.99333264,484,320,127
"660","3050","Putnam Ave & Throop Ave",40.6851532,-73.94111,483,276,179
"661","3477","39 St & 2 Ave - Citi Bike HQ at Industry City",40.6553997744783,-74.0106278657913,483,373,91
"662","3503","Madison Ave & E 120 St",40.80295,-73.942954,482,282,178
"663","3598","Newton Rd & 44 St",40.7595701,-73.9142678,480,277,161
"664","3506","Lexington Ave & E 120 St",40.8013066,-73.9398167,478,290,165
"665","3527","5 Ave & E 126 St",40.80698,-73.941747,477,320,126
"666","3568","34 St & 35 Ave",40.7569332,-73.9262231,473,336,100
"667","3121","Jackson Ave & 46 Rd",40.74524768,-73.94733276,471,311,134
"668","3755","DeKalb Ave & Franklin Ave",40.69065,-73.95746,470,287,131
"669","3491","E 118 St & 1 Ave",40.79747,-73.93504,468,297,145
"670","3517","31 St & Hoyt Ave N",40.7711528,-73.9170074,466,341,67
"671","119","Park Ave & St Edwards St",40.69608941,-73.97803415,465,277,159
"672","3058","Lewis Ave & Kosciuszko St",40.69237074,-73.93705428,465,309,116
"673","3591","21 St & 31 Dr",40.7659,-73.930819,465,354,66
"674","3614","Crescent St & 30 Ave",40.768692,-73.9249574,465,327,103
"675","216","Columbia Heights & Cranberry St",40.70037867,-73.99548059,461,285,136
"676","3047","Halsey St & Tompkins Ave",40.6823687,-73.944118,461,251,91
"677","3052","Lewis Ave & Madison St",40.686312,-73.935775,461,242,164
"678","3330","Henry St & Bay St",40.6725058,-74.00494695,461,236,217
"679","3579","Sterling Pl & Bedford Ave",40.672695,-73.954131,458,285,142
"680","3068","Humboldt St & Varet St",40.7031724,-73.940636,453,231,154
"681","3662","31 Ave & Steinway St",40.7612938972891,-73.916916847229,451,333,90
"682","3578","Park Pl & Franklin Ave",40.6741806,-73.9564947,445,281,139
"683","3352","Sigourney St & Columbia St",40.6726724341095,-74.0087952464819,441,247,169
"684","3622","E 128 St & Madison Ave",40.80756,-73.939182,439,361,61
"685","3046","Marcus Garvey Blvd & Macon St",40.682601,-73.938037,425,306,92
"686","3313","6 Ave & 12 St",40.6663181,-73.9854617,425,210,200
"687","3511","Adam Clayton Powell Blvd & W 115 St",40.802535,-73.9532423,423,269,126
"688","3545","Broadway & W 122 St",40.8120562,-73.9612547,421,268,124
"689","3603","31 Ave & 30 St",40.7647,-73.9240312,421,297,99
"690","3396","Clinton St & 4 Place",40.6783563,-74.00014502,419,190,202
"691","3617","28 Ave & 35 St",40.7671,-73.9169858,415,303,89
"692","2005","Railroad Ave & Kay Ave",40.70531194,-73.97100056,405,347,50
"693","3781","Greene Av & Myrtle Av",40.69857,-73.91888,404,268,75
"694","3048","Putnam Ave & Nostrand Ave",40.68402,-73.94977,400,248,125
"695","373","Willoughby Ave & Walworth St",40.69331716,-73.95381995,400,296,73
"696","3546","Pacific St & Classon Ave",40.6791944,-73.9587903,399,304,67
"697","3043","Lewis Ave & Decatur St",40.6814598,-73.934903,396,272,100
"698","3060","Willoughby Ave & Tompkins Ave",40.69425403,-73.94626915,392,255,79
"699","3684","W 12 St & W 4 St",40.7375612118114,-74.0039826929569,391,281,105
"700","3322","12 St & 4 Ave",40.668603,-73.9904394,390,245,130
"701","3563","28 St & 36 Ave",40.757186,-73.932719,390,327,49
"702","3574","Prospect Pl & Underhill Ave",40.6769694,-73.96579,387,235,136
"703","3760","Willoughby Ave & Wyckoff Ave",40.70561,-73.92153,387,290,59
"704","3241","Monroe St & Tompkins Ave",40.686203,-73.944694,385,231,96
"705","3057","Kosciuszko St & Tompkins Ave",40.69128258,-73.9452416,383,287,83
"706","3761","Cedar St & Myrtle Ave",40.69784,-73.92624,379,243,74
