"","stationId","stationName","latitude","longitude","hires"
"406","3435","Grand St & Elizabeth St",40.718822,-73.99596,5779
"407","3437","Riverside Dr & W 91 St",40.7931348098666,-73.9770036935806,1733
"408","344","Monroe St & Bedford Ave",40.6851443,-73.95380904,808
"409","3440","Fulton St & Adams St",40.6924182925785,-73.989494740963,1654
"410","3441","10 Hudson Yards",40.752957,-74.00264,99
"411","3443","W 52 St & 6 Ave",40.7613298312481,-73.9798200130463,1940
"412","3449","Eckford St & Engert Ave",40.7214625622982,-73.9480090141296,408
"413","3452","Bayard St & Leonard St",40.7191557169604,-73.9488539099693,941
"414","3453","Devoe St & Lorimer St",40.7133522622288,-73.9491033554077,1262
"415","3454","Leonard St & Maujer St",40.7103685423523,-73.9470595121384,763
"416","3456","Jackson St & Leonard St",40.7163803197356,-73.9482128620148,355
"417","3457","E 58 St & Madison Ave",40.7630259428052,-73.9720952510834,887
"418","3458","W 55 St & 6 Ave",40.763093872708,-73.9783501625061,310
"419","3459","E 53 St & 3 Ave",40.7576322773944,-73.9693057537079,1614
"420","346","Bank St & Hudson St",40.73652889,-74.00618026,3399
"421","3461","Murray St & Greenwich St",40.7148515052625,-74.0112233161926,2567
"422","3463","E 16 St & Irving Pl",40.7353670556054,-73.9879739284515,1881
"423","3466","W 45 St & 6 Ave -",40.7566872060318,-73.9825773239136,222
"424","3467","W Broadway & Spring Street",40.7249467235942,-74.0016585588455,3819
"425","3469","India St & West St",40.7318140172097,-73.9599502086639,982
"426","347","Greenwich St & W Houston St",40.728846,-74.008591,2856
"427","3472","W 15 St & 10 Ave",40.742753828659,-74.0074735879898,4629
"428","3477","39 St & 2 Ave - Citi Bike HQ at Industry City",40.6553997744783,-74.0106278657913,372
"429","3478","2 Ave & 36 St - Citi Bike HQ at Industry City",40.6570886666848,-74.0087020397186,693
"430","3479","Picnic Point",40.68513,-74.02535,3391
"431","3486","Schermerhorn St & Bond St",40.6884174275408,-73.9845165610313,1871
"432","349","Rivington St & Ridge St",40.71850211,-73.98329859,1715
"433","3490","E 116 St & 2 Ave",40.796879,-73.937261,352
"434","3491","E 118 St & 1 Ave",40.79747,-73.93504,501
"435","3492","E 118 St & Park Ave",40.8005385,-73.9419949,270
"436","3493","E 118 St & 3 Ave",40.799139,-73.9389152,522
"437","3494","E 115 St & Lexington Ave",40.797911,-73.9423,525
"438","3495","E 114 St & 1 Ave",40.7945663,-73.9362541,527
"439","3496","1 Ave & E 110 St",40.7923272,-73.9383,804
"440","3497","Pleasant Ave & E 116 St",40.7949879,-73.9333349,1358
"441","3498","Pleasant Ave & E 120 St",40.7974772,-73.9311847,385
"442","3499","2 Ave & E 122 St",40.8006721,-73.9349,318
"443","350","Clinton St & Grand St",40.71559509,-73.9870295,4017
"444","3500","E 115 St & Madison Ave",40.7989445,-73.944846,334
"445","3501","E 118 St & Madison Ave",40.8014866,-73.9442507,281
"446","3502","Lexington Ave & E 111 St",40.7954121,-73.9441232,551
"447","3503","Madison Ave & E 120 St",40.80295,-73.942954,271
"448","3504","E 123 St & Lexington Ave",40.8029263,-73.9379,393
"449","3505","Lexington Ave & E 127 St",40.805726,-73.936322,262
"450","3506","Lexington Ave & E 120 St",40.8013066,-73.9398167,227
"451","3507","Park Ave & E 124 St",40.8045555,-73.9396861,826
"452","3508","St Nicholas Ave & Manhattan Ave",40.809725,-73.953149,1066
"453","3509","Lenox Ave & W 115 St",40.8011939,-73.9500739,613
"454","351","Front St & Maiden Ln",40.70530954,-74.00612572,2679
"455","3510","Adam Clayton Powell Blvd & W 123 St",40.8078316,-73.949373,412
"456","3511","Adam Clayton Powell Blvd & W 115 St",40.802535,-73.9532423,381
"457","3512","27 Ave & 4 St",40.7747175,-73.9337894,146
"458","3513","21 St & Hoyt Ave S",40.774645,-73.923706,356
"459","3514","Astoria Park S & Shore Blvd",40.7767,-73.927631,593
"460","3515","24 Ave & 26 St",40.774591,-73.918544,310
"461","3516","31 St & Astoria Blvd",40.7699176,-73.9184057,405
"462","3517","31 St & Hoyt Ave N",40.7711528,-73.9170074,236
"463","3518","Lenox Ave & W 126 St",40.808442,-73.9452087,974
"464","3520","Adam Clayton Powell Blvd & W 118 St",40.804372,-73.951475,411
"465","3521","Lenox Ave & W 111 St",40.7987859,-73.9523,3104
"466","3522","37 St & 24 Ave",40.7701477,-73.9120938,223
"467","3523","24 Ave & 29 St",40.7729,-73.916142,382
"468","3524","19 St & 24 Ave",40.7774552,-73.9225403,545
"469","3525","23 Ave & 27 St",40.776165,-73.9153175,217
"470","3526","31 St & 23 Ave",40.7747878,-73.9125551,1395
"471","3527","5 Ave & E 126 St",40.80698,-73.941747,377
"472","3528","Steinway St & 23 Ave",40.7713937,-73.9077436,403
"473","3529","Lenox Ave & W 130 St",40.8107922,-73.9430681,958
"474","353","S Portland Ave & Hanson Pl",40.68539567,-73.97431458,1136
"475","3530","Crescent St & Ditmars Blvd",40.7787185,-73.9145645,286
"476","3531","Frederick Douglass Blvd & W 129 St",40.8125511,-73.9492286,443
"477","3532","Ditmars Blvd & 19 St",40.78145,-73.9183302,709
"478","3533","St. Nicholas Ave & W 126 St",40.8114323,-73.9518776,812
"479","3534","Frederick Douglass Blvd & W 117 St",40.805159,-73.954692,1252
"480","3535","Mt Morris Park W & W 120 St",40.804038,-73.945925,524
"481","3536","W 116 St & Broadway",40.8082,-73.9641,739
"482","3537","Carlton Ave & Dean St",40.6809741,-73.9710097,849
"483","3538","W 110 St & Amsterdam Ave",40.802692,-73.96295,820
"484","3539","W 116 St & Amsterdam Ave",40.8067581,-73.9607082,476
"485","354","Emerson Pl & Myrtle Ave",40.69363137,-73.96223558,973
"486","3540","Morningside Ave & W 123 St",40.81,-73.9551508,377
"487","3541","Amsterdam Ave & W 125 St",40.813358,-73.956461,607
"488","3542","Amsterdam Ave & W 119 St",40.8086249,-73.9596214,299
"489","3543","Morningside Dr & Amsterdam Ave",40.81028506306,-73.9573645591736,180
"490","3544","Underhill Ave & Pacific St",40.6804836,-73.9646795,676
"491","3545","Broadway & W 122 St",40.8120562,-73.9612547,405
"492","3546","Pacific St & Classon Ave",40.6791944,-73.9587903,209
"493","3547","Broadway & Moylan Pl",40.8143256,-73.9590255,1781
"494","3549","Grand Ave & Bergen St",40.678045,-73.962408,664
"495","355","Bayard St & Baxter St",40.71602118,-73.99974372,2976
"496","3551","3 Ave & E 112 St",40.795508,-73.941606,202
"497","3552","W 113 St & Broadway",40.805973,-73.964928,665
"498","3553","Frederick Douglass Blvd & W 112 St",40.801694,-73.957145,1304
"499","3554","Vernon Blvd & 41 Rd",40.7552433,-73.9485678,548
"500","3555","28 St & 41 Ave",40.751047,-73.93797,765
"501","3556","24 St & 41 Ave",40.7527085,-73.9397405,515
"502","3557","40 Ave & 9 St",40.75742,-73.945133,203
"503","3558","Bergen St & Vanderbilt Ave",40.6794388,-73.9680438,1459
"504","3559","21 St & 38 Ave",40.7576314,-73.9391224,92
"505","356","Bialystoker Pl & Delancey St",40.71622644,-73.98261206,995
"506","3560","28 St & 38 Ave",40.754876,-73.934326,287
"507","3561","37 Ave & 35 St",40.7531106,-73.9279917,343
"508","3562","Classon Ave & St Marks Ave",40.6765198,-73.9596082,674
"509","3563","28 St & 36 Ave",40.757186,-73.932719,211
"510","3564","21 St & 36 Ave",40.7601853,-73.9362726,83
"511","3565","36 Ave & 10 St",40.7614376,-73.9411265,549
"512","3566","Crescent St & 35 Ave",40.7596276,-73.9321455,192
"513","3567","11 St & 35 Ave",40.7627442,-73.9391141,59
"514","3568","34 St & 35 Ave",40.7569332,-73.9262231,267
"515","3569","Franklin Ave & St Marks Ave",40.6758324,-73.9561677,685
"516","357","E 11 St & Broadway",40.73261787,-73.99158043,159
"517","3570","35 Ave & 37 St",40.7557327,-73.9236611,520
"518","3571","Bedford Ave & Bergen St",40.676368,-73.952918,923
"519","3572","34 Ave & 38 St",40.756913,-73.921631,1056
"520","3573","35 St & 34 Ave",40.7580583,-73.9242751,350
"521","3574","Prospect Pl & Underhill Ave",40.6769694,-73.96579,672
"522","3575","Crescent St & 34 Ave",40.76108,-73.930562,279
"523","3576","Park Pl & Vanderbilt Ave",40.6767,-73.969024,1430
"524","3577","34 Ave & 21 St",40.7628138,-73.9342862,155
"525","3578","Park Pl & Franklin Ave",40.6741806,-73.9564947,724
"526","3579","Sterling Pl & Bedford Ave",40.672695,-73.954131,705
"527","358","Christopher St & Greenwich St",40.73291553,-74.00711384,6864
"528","3580","St Johns Pl & Washington Ave",40.6737236,-73.9631611,971
"529","3581","Underhill Ave & Lincoln Pl",40.6740123,-73.9671457,1198
"530","3582","Lincoln Pl & Classon Ave",40.6721683,-73.9609,331
"531","3583","Eastern Pkwy & Washington Ave",40.6716493,-73.9631145,1413
"532","3584","Eastern Pkwy & Franklin Ave",40.6707767,-73.9576801,1069
"533","3585","Union St & Bedford Ave",40.6691783,-73.9554162,285
"534","3586","34 Ave & 13 St",40.7638753,-73.9364848,137
"535","3587","Carroll St & Washington Ave",40.6686744,-73.9618148,619
"536","3588","Vernon Blvd & 10 St",40.7671863,-73.9373554,904
"537","3589","Broadway & 12 St",40.7668,-73.9347774,351
"538","359","E 47 St & Park Ave",40.75510267,-73.97498696,1432
"539","3590","Carroll St & Franklin Ave",40.6679411,-73.9588,266
"540","3591","21 St & 31 Dr",40.7659,-73.930819,425
"541","3592","Crescent St & Broadway",40.7633589,-73.9286471,594
"542","3593","31 St & Broadway",40.761584,-73.925921,1060
"543","3595","35 St & Broadway",40.760339,-73.9222427,523
"544","3596","Sullivan Pl & Bedford Ave",40.6642406,-73.9574686,188
"545","3597","43 St & Broadway",40.7577284,-73.9166368,593
"546","3598","Newton Rd & 44 St",40.7595701,-73.9142678,305
"547","3599","Franklin Ave & Empire Blvd",40.66314,-73.9605695,1852
"548","360","William St & Pine St",40.70717936,-74.00887308,1109
"549","3601","Sterling St & Bedford Ave",40.6627059,-73.9569115,349
"550","3602","31 Ave & 34 St",40.763154,-73.920827,714
"551","3603","31 Ave & 30 St",40.7647,-73.9240312,419
"552","3604","Rogers Ave & Sterling St",40.6630619,-73.9538746,427
"553","3605","31 Ave & Crescent St",40.7658346,-73.9265474,380
"554","3606","49 Ave & 21 St",40.74252,-73.948852,205
"555","3607","31 Ave & 14 St",40.7682,-73.9322662,244
"556","3608","5 St & 51 Ave",40.7423737,-73.9566,345
"557","3609","Vernon Blvd & 31 Ave",40.7692475,-73.9354504,707
"558","361","Allen St & Hester St",40.71605866,-73.99190759,3590
"559","3610","Vernon Blvd & 30 Rd",40.770845,-73.934171,515
"560","3611","Vernon Blvd & 47 Rd",40.7449067,-73.9534573,932
"561","3612","30 Ave & 21 St",40.7703743,-73.9286078,231
"562","3613","Center Blvd & 48 Ave",40.745038,-73.957539,796
"563","3614","Crescent St & 30 Ave",40.768692,-73.9249574,339
"564","3615","44 Dr & 21 St",40.748,-73.9460927,766
"565","3616","Steinway St & 28 Ave",40.7656251,-73.9136695,587
"566","3617","28 Ave & 35 St",40.7671,-73.9169858,488
"567","3618","27 St & Hunter St",40.7485,-73.941275,584
"568","3619","Newtown Ave & 23 St",40.7713615,-73.9246145,428
"569","362","Broadway & W 37 St",40.75172632,-73.98753523,1505
"570","3620","11 St & 43 Ave",40.7519071,-73.9479119,203
"571","3621","27 Ave & 9 St",40.7739825,-73.9309134,250
"572","3622","E 128 St & Madison Ave",40.80756,-73.939182,326
"573","3623","W 120 St & Claremont Ave",40.8109494,-73.9634,642
"574","3628","Lenox Ave & W 117 St",40.8025566,-73.9490782,882
"575","3629","Adam Clayton Powell Blvd & W 126 St",40.8094953477795,-73.9477649331093,620
"576","363","West Thames St",40.70834698,-74.01713445,3200
"577","3630","Frederick Douglass Blvd & W 115 St",40.8038654,-73.9559308,1025
"578","3631","Crown St & Bedford Ave",40.666563,-73.956741,102
"579","3637","Fulton St & Waverly Ave",40.6832386546034,-73.9659959077835,1068
"580","3638","Washington St",40.72429,-74.03548,1
"581","364","Lafayette Ave & Classon Ave",40.68900443,-73.96023854,950
"582","3641","Broadway & W 25 St",40.7428687731211,-73.9891862869263,4820
"583","3646","35 Ave & 10 St",40.7631548191037,-73.9398550987244,259
"584","3647","48 Ave & 30 Pl",40.7412830935599,-73.9372587203979,93
"585","3648","Flushing Ave & Vanderbilt Ave",40.6979503156954,-73.970775604248,1354
"586","3649","W 129 St & Convent Ave",40.8143944379158,-73.9532473683357,316
"587","365","Fulton St & Grand Ave",40.68223166,-73.9614583,492
"588","3654","31 St & Northern Blvd",40.7518695142187,-73.933492898941,249
"589","3656","E 2 St & Avenue A",40.7230774906867,-73.9858362078667,3590
"590","3658","W 18 St & 9 Ave",40.7435337324616,-74.0036755800247,1080
"591","366","Clinton Ave & Myrtle Ave",40.693261,-73.968896,1111
"592","3660","W 16 St & 8 Ave",40.7410215090027,-74.001384973526,1248
"593","3661","Montgomery St & Franklin Ave",40.6664393068708,-73.9605563879013,259
"594","3662","31 Ave & Steinway St",40.7612938972891,-73.916916847229,669
"595","3664","North Moore St & Greenwich St",40.7201952143746,-74.0103006362915,3776
"596","3668","Leonard St & Nassau Ave",40.7239567849954,-73.9498436450958,1154
"597","3671","E 81 St & 2 Ave",40.7747794489573,-73.9542746543884,1347
"598","3673","Dean St & Franklin Ave",40.6775920693738,-73.955637216568,732
"599","3674","Jay St & York St",40.7014031725772,-73.9867267012596,4165
"600","3675","3 Ave & E 95 St",40.7845967988489,-73.9496853947639,497
"601","3676","Van Brunt St & Van Dyke St",40.6758329439129,-74.0147262811661,2224
"602","368","Carmine St & 6 Ave",40.73038599,-74.00214988,5585
"603","3680","E 43 St & 5 Ave",40.7541208107793,-73.9802518486977,889
"604","3684","W 12 St & W 4 St",40.7375612118114,-74.0039826929569,402
"605","3686","Gansevoort St & Hudson St",40.739448201304,-74.0050703287125,4227
"606","3687","E 33 St & 1 Ave",40.7432268143217,-73.9744978398085,2438
"607","3689","W 104 St & Amsterdam Ave",40.799041392883,-73.9664947986603,639
"608","369","Washington Pl & 6 Ave",40.73224,-74.00026,2124
"609","3690","Park Pl & Church St",40.7133418427591,-74.0093551576138,1085
"610","3691","28 Ave & 44 St",40.7640893235069,-73.9106512069702,309
"611","3692","5 St & Market St",40.6999974843885,-73.9744012802839,96
"612","3693","N 11 St & Kent Ave",40.7224818863822,-73.9592193067074,1365
"613","3697","W 64 St & Thelonious Monk Circle",40.7751595343424,-73.9891869574785,1631
"614","3699","W 50 St & 9 Ave",40.7636046779586,-73.9891795814037,1418
"615","3701","Cliff St & Fulton St",40.708317943664,-74.0050408244133,807
"616","3704","47 Ave & Skillman Ave",40.7437524099784,-73.941764831543,53
"617","3707","Lexington Ave & E 26 St",40.741459,-73.983293,2369
"618","3708","W 13 St & 5 Ave",40.735445,-73.99431,2780
"619","3709","W 15 St & 6 Ave",40.7380461424828,-73.996429592371,1250
"620","3711","E 13 St & Avenue A",40.7296672939298,-73.9806796610355,4280
"621","3712","W 35 St & Dyer Ave",40.754691750226,-73.9974018931389,1689
"622","3714","Division Av & Hooper St",40.7068420310133,-73.9544353965357,647
"623","3715","Driggs Ave & N 9 St",40.7181696945421,-73.9552013576031,2140
"624","3716","40 Ave & Crescent St",40.7535992020056,-73.9379560947418,178
"625","3718","E 11 St & Avenue B",40.7274642069239,-73.9795041829348,2118
"626","372","Franklin Ave & Myrtle Ave",40.694546087246,-73.9580136537552,491
"627","3720","Wyckoff St & Bond St",40.6846165389795,-73.9872128516436,292
"628","3721","31 St & Newtown Ave",40.7675487799971,-73.9209334552288,919
"629","3723","Cadman Plaza E & Johnson St",40.695317277669,-73.9901572465897,1375
"630","3724","7 Ave & Central Park South",40.7667405590595,-73.9790689945221,5815
"631","3725","2 Ave & E 72 St",40.7687620293096,-73.9584079384804,1577
"632","3726","Center Blvd & 51 Ave",40.7433660802702,-73.95960688591,1150
"633","3727","Frost St & Meeker Ave",40.7176619708399,-73.948800265789,556
"634","3728","Pierrepont St & Monroe Pl",40.6953569332022,-73.9934402704239,724
"635","373","Willoughby Ave & Walworth St",40.69331716,-73.95381995,732
"636","3733","Avenue C & E 18 St",40.730563,-73.973984,1380
"637","3734","E 58 St &  1 Ave (NW Corner)",40.759125,-73.962658,1502
"638","3737","Stanton St & Norfolk St",40.720747,-73.986274,2265
"639","3745","36 Ave & 31 St",40.7565127298495,-73.9295748621225,505
"640","3746","6 Ave & Broome St",40.7243083216022,-74.0047303587198,3430
"641","3747","E 84 St & 3 Ave",40.7775537429889,-73.9551275968552,2153
"642","3749","Lexington Ave & E 36 St",40.7475739589548,-73.9788007736206,1632
"643","3755","DeKalb Ave & Franklin Ave",40.69065,-73.95746,759
"644","3756","White St & Moore St",40.70451,-73.9351,486
"645","3757","Stagg St & Morgan Ave",40.71068,-73.93372,241
"646","3758","George St & Wilson Ave",40.703,-73.92997,398
"647","3759","Irving Ave & Jefferson St",40.70538,-73.92535,455
"648","376","John St & William St",40.70862144,-74.00722156,904
"649","3760","Willoughby Ave & Wyckoff Ave",40.70561,-73.92153,480
"650","3761","Cedar St & Myrtle Ave",40.69784,-73.92624,562
"651","3762","3 Ave & Carroll St",40.67703,-73.9865,420
"652","3763","Wyckoff Av & Jefferson St",40.70717,-73.92371,866
"653","3764","Bushwick Ave & McKibbin St",40.70552,-73.93936,216
"654","3765","Bushwick Ave & Stagg St",40.7099,-73.94008,147
"655","3766","Sharon St & Olive St",40.71535,-73.93856,537
"656","3767","Powers St & Olive St",40.71323,-73.93894,287
"657","3768","Waterbury St & Stagg St",40.71019,-73.93734,271
"658","3769","White St & Johnson Ave",40.70717,-73.93581,148
"659","377","6 Ave & Canal St",40.72243797,-74.00566443,2222
"660","3770","Central Ave & Flushing Ave",40.70283,-73.9333,468
"661","3771","McKibbin St & Bogart St",40.70624,-73.93387,640
"662","3772","Devoe St & Morgan Ave",40.71381,-73.93515,341
"663","3773","Knickerbocker Ave & Thames St",40.70539,-73.92976,354
"664","3774","Knickerbocker Ave & George St",40.70443,-73.92836,315
"665","3775","Suydam St & Knickerbocker Ave",40.70201,-73.92377,497
"666","3776","Central Ave & Starr Street",40.7,-73.92834,389
"667","3777","Stockholm St & Wilson Ave",40.6993,-73.92304,195
"668","3778","Irving Ave & DeKalb Ave",40.7027,-73.92095,278
"669","3779","Hart St & Wyckoff Ave",40.70488,-73.91991,278
"670","3781","Greene Av & Myrtle Av",40.69857,-73.91888,590
"671","3782","Brooklyn Bridge Park - Pier 2",40.69846,-73.99718,1242
"672","3783","Cliff St & Fulton St",40.70838,-74.00495,1596
"673","3787","Dock 72 Way & Market St",40.69985,-73.97141,170
"674","3788","E 12 St & 4 Av",40.73269,-73.98974,2189
"675","3789","Fulton St & Irving Pl",40.68186,-73.95943,274
"676","379","W 31 St & 7 Ave",40.749156,-73.9916,2758
"677","3790","Henry St & Middagh St",40.7003,-73.99158,1247
"678","3793","Stuyvesant Walk & 1 Av Loop",40.73234,-73.97898,205
"679","3795","10 St & 2 Ave",40.67191,-73.99361,167
"680","3798","W 40 St & 5 Ave",40.75227,-73.98208,850
"681","3799","6 Ave & W 34 St",40.74964,-73.98805,971
"682","380","W 4 St & 7 Ave S",40.73401143,-74.00293877,5082
"683","3803","Bedford Ave & Montgomery St",40.66582,-73.95693,81
"684","3804","Front St & Jay St",40.70246,-73.98684,682
"685","3805","E 80 St & Park Ave",40.77617,-73.95976,152
"686","3809","W 55 St & 6 Ave",40.7632,-73.97846,416
"687","3810","Central Park West & W 82 St",40.78259,-73.97121,815
"688","3811","27 Ave & 3 St",40.77485,-73.9342,19
"689","3812","University Pl & E 14 St",40.73481,-73.99209,521
"690","3816","Metropolitan Ave & Vandervoort Ave",40.71429,-73.93323,4
"691","3817","Withers St & Kingsland Ave",40.71773,-73.94051,6
"692","3818","Calyer St & Jewel St",40.72984,-73.94839,10
"693","3819","Green St & McGuinness Blvd",40.73396,-73.95204,6
"694","382","University Pl & E 14 St",40.73492695,-73.99200509,3174
"695","3820","Willoughby Ave & Myrtle Ave",40.69757,-73.93098,13
"696","3821","Evergreen Ave & Noll St",40.70106,-73.93318,5
"697","3822","Bushwick Ave & Forrest St",40.70076,-73.93641,9
"698","3823","Beaver St & Fayette St",40.70099,-73.93921,15
"699","383","Greenwich Ave & Charles St",40.735238,-74.000271,3533
"700","3842","Bushwick Ave & Dekalb Ave",40.69502,-73.92825,22
"701","385","E 55 St & 2 Ave",40.75797322,-73.96603308,1297
"702","3853","Harrison Pl & Porter Ave",40.70686,-73.92851,5
"703","3854","Morgan Ave & Maspeth Ave",40.71666,-73.93637,5
"704","3858","Kent St & McGuinness Blvd",40.73124,-73.95161,4
"705","386","Centre St & Worth St",40.71494807,-74.00234482,1779
"706","387","Centre St & Chambers St",40.71273266,-74.0046073,5676
"707","388","W 26 St & 10 Ave",40.749717753,-74.002950346,2222
"708","389","Broadway & Berry St",40.71044554,-73.96525063,2300
"709","390","Duffield St & Willoughby St",40.69221589,-73.9842844,1157
"710","391","Clark St & Henry St",40.69760127,-73.99344559,1668
"711","392","Jay St & Tech Pl",40.695065,-73.987167,2001
"712","393","E 5 St & Avenue C",40.72299208,-73.97995466,1364
"713","394","E 9 St & Avenue C",40.72521311,-73.97768752,2301
"714","396","Lefferts Pl & Franklin Ave",40.680342423,-73.9557689392,506
"715","397","Fulton St & Clermont Ave",40.68415748,-73.96922273,493
"716","398","Atlantic Ave & Furman St",40.69165183,-73.9999786,3435
"717","399","Lafayette Ave & St James Pl",40.68851534,-73.9647628,1166
"718","400","Pitt St & Stanton St",40.71926081,-73.98178024,510
"719","401","Allen St & Rivington St",40.72019576,-73.98997825,3869
"720","402","Broadway & E 22 St",40.7403432,-73.98955109,5339
"721","403","E 2 St & 2 Ave",40.72502876,-73.99069656,3638
"722","405","Washington St & Gansevoort St",40.739323,-74.008119,6610
"723","406","Hicks St & Montague St",40.69512845,-73.99595065,1921
"724","407","Henry St & Poplar St",40.700469,-73.991454,227
"725","408","Market St & Cherry St",40.71076228,-73.99400398,1434
"726","410","Suffolk St & Stanton St",40.72066442,-73.98517977,2702
"727","411","E 6 St & Avenue D",40.72228087,-73.97668709,1988
"728","412","Forsyth St & Canal St",40.7158155,-73.99422366,3347
"729","414","Pearl St & Anchorage Pl",40.70281858,-73.98765762,949
"730","415","Pearl St & Hanover Square",40.7047177,-74.00926027,1525
"731","416","Cumberland St & Lafayette Ave",40.68753406,-73.97265183,1027
"732","417","Barclay St & Church St",40.71291224,-74.01020234,1586
"733","418","Front St & Gold St",40.70224,-73.982578,1284
"734","419","Carlton Ave & Park Ave",40.69580705,-73.97355569,403
"735","420","Clermont Ave & Lafayette Ave",40.68764484,-73.96968902,671
"736","421","Clermont Ave & Park Ave",40.69573398,-73.97129668,400
"737","422","W 59 St & 10 Ave",40.770513,-73.988038,1382
"738","423","W 54 St & 9 Ave",40.76584941,-73.98690506,2216
"739","426","West St & Chambers St",40.71754834,-74.01322069,9289
"740","427","Bus Slip & State St",40.701907,-74.013942,3123
"741","432","E 7 St & Avenue A",40.72621788,-73.98379855,3845
"742","434","9 Ave & W 18 St",40.74317,-74.00366,1885
"743","435","W 21 St & 6 Ave",40.74173969,-73.99415556,5745
"744","436","Hancock St & Bedford Ave",40.68216564,-73.95399026,500
"745","437","Macon St & Nostrand Ave",40.6809833854,-73.9500479759,924
"746","438","St Marks Pl & 1 Ave",40.72779126,-73.98564945,3449
"747","439","E 4 St & 2 Ave",40.7262807,-73.98978041,4166
"748","440","E 45 St & 3 Ave",40.75255434,-73.97282625,1170
"749","441","E 52 St & 2 Ave",40.756014,-73.967416,969
"750","442","W 27 St & 7 Ave",40.746647,-73.993915,2119
"751","443","Bedford Ave & S 9 St",40.70853074,-73.96408963,499
"752","445","E 10 St & Avenue A",40.72740794,-73.98142006,4271
"753","446","W 24 St & 7 Ave",40.74487634,-73.99529885,3764
"754","447","8 Ave & W 52 St",40.76370739,-73.9851615,2968
"755","448","W 37 St & 10 Ave",40.75660359,-73.9979009,2379
"756","450","W 49 St & 8 Ave",40.76227205,-73.98788205,1999
"757","453","W 22 St & 8 Ave",40.74475148,-73.99915362,3975
"758","454","E 51 St & 1 Ave",40.75455731,-73.96592976,1739
"759","455","1 Ave & E 44 St",40.75001986,-73.96905301,1136
"760","456","E 53 St & Madison Ave",40.7597108,-73.97402311,1510
"761","458","11 Ave & W 27 St",40.751396,-74.005226,4742
"762","459","W 20 St & 11 Ave",40.746745,-74.007756,7221
"763","460","S 4 St & Wythe Ave",40.71285887,-73.96590294,3739
"764","461","E 20 St & 2 Ave",40.73587678,-73.98205027,2672
"765","462","W 22 St & 10 Ave",40.74691959,-74.00451887,5102
"766","464","E 56 St & 3 Ave",40.75935,-73.9676,270
"767","465","Broadway & W 41 St",40.75513557,-73.98658032,2859
"768","466","W 25 St & 6 Ave",40.74395411,-73.99144871,2847
"769","467","Dean St & 4 Ave",40.68312489,-73.97895137,1694
"770","468","Broadway & W 56 St",40.7652654,-73.98192338,3009
"771","469","Broadway & W 53 St",40.76344058,-73.98268129,1441
"772","470","W 20 St & 8 Ave",40.74345335,-74.00004031,2897
"773","471","Grand St & Havemeyer St",40.71286844,-73.95698119,2098
"774","472","E 32 St & Park Ave",40.7457121,-73.98194829,2302
"775","473","Rivington St & Chrystie St",40.72110063,-73.9919254,2759
"776","474","5 Ave & E 29 St",40.7451677,-73.98683077,2197
"777","476","E 31 St & 3 Ave",40.74394314,-73.97966069,2930
"778","477","W 41 St & 8 Ave",40.75640548,-73.9900262,2192
"779","478","11 Ave & W 41 St",40.76030096,-73.99884222,3239
"780","479","9 Ave & W 45 St",40.76019252,-73.9912551,3085
"781","480","W 53 St & 10 Ave",40.76669671,-73.99061728,2026
"782","481","S 3 St & Bedford Ave",40.71260486,-73.96264403,2951
"783","482","W 15 St & 7 Ave",40.73935542,-73.99931783,3368
"784","483","E 12 St & 3 Ave",40.73223272,-73.98889957,2721
"785","484","W 44 St & 5 Ave",40.75500254,-73.98014437,1224
"786","485","W 37 St & 5 Ave",40.75038009,-73.98338988,1390
"787","486","Broadway & W 29 St",40.7462009,-73.98855723,2845
"788","487","E 20 St & FDR Drive",40.73314259,-73.97573881,2290
"789","489","10 Ave & W 28 St",40.75066,-74.00177,2123
"790","490","8 Ave & W 33 St",40.751551,-73.993934,2904
"791","491","E 24 St & Park Ave S",40.74096374,-73.98602213,3906
"792","492","W 33 St & 7 Ave",40.75019995,-73.99093085,3045
"793","493","W 45 St & 6 Ave",40.7568,-73.98291,1594
"794","494","W 26 St & 8 Ave",40.74734825,-73.99723551,3194
"795","495","W 47 St & 10 Ave",40.76269882,-73.99301222,2245
"796","496","E 16 St & 5 Ave",40.73726186,-73.99238967,3810
"797","497","E 17 St & Broadway",40.73704984,-73.99009296,8629
"798","498","Broadway & W 32 St",40.74854862,-73.98808416,334
"799","499","Broadway & W 60 St",40.76915505,-73.98191841,9342
"800","500","Broadway & W 51 St",40.76228826,-73.98336183,1372
"801","501","FDR Drive & E 35 St",40.744219,-73.97121214,4085
"802","502","Henry St & Grand St",40.714215,-73.981346,1741
"803","503","E 20 St & Park Ave",40.73827428,-73.98751968,3019
"804","504","1 Ave & E 16 St",40.73221853,-73.98165557,3467
"805","505","6 Ave & W 33 St",40.74901271,-73.98848395,2714
"806","507","E 25 St & 2 Ave",40.73912601,-73.97973776,2827
"807","508","W 46 St & 11 Ave",40.76341379,-73.99667444,2627
"808","509","9 Ave & W 22 St",40.7454973,-74.00197139,2229
"809","513","W 56 St & 10 Ave",40.768254,-73.988639,1456
"810","514","12 Ave & W 40 St",40.76087502,-74.00277668,9557
"811","515","W 43 St & 10 Ave",40.76009437,-73.99461843,2469
"812","516","E 47 St & 1 Ave",40.75206862,-73.96784384,683
"813","517","Pershing Square South",40.751581,-73.97791,1675
